orf_name	Conservation	Essential	Publication count	Abundance
YER087C-A	1	0	0	1.46
YER087C-B	10	0	49	17.9
YER088C	11	0	43	38.1
YER088W-B	0	0	0	0.21
YER088C-A	4	0	0	0.219
YER089C	13	0	55	171.0
YER090W	15	0	35	257.0
YER090C-A	0	0	0	8.51
YER091C	16	0	46	5328.0
YER091C-A	4	0	0	1.29
YER092W	6	0	56	32.1
YER093C	14	1	48	2.14
YER093C-A	11	0	18	14.6
YER094C	28	1	50	57.7
YER095W	29	0	359	89.4
YER096W	10	0	20	3.19
YER097W	3	0	0	1.45
YER098W	26	0	20	2.91
YER099C	18	0	23	81.9
YER100W	27	0	43	16.4
YER101C	9	0	15	14.7
YER102W	27	0	88	622.0
YER103W	22	0	51	438.0
YER104W	6	1	8	3.75
YER105C	10	0	47	61.9
YER106W	5	0	28	1.5
YER107W-A	3	0	0	0.47
YER107C	29	0	45	31.9
YER110C	26	0	92	906.0
YER111C	11	0	151	6.54
YER112W	10	1	76	112.0
YER113C	10	0	23	13.9
YER114C	10	0	44	21.1
YER115C	7	0	15	1.82
YER116C	10	0	75	1.97
YER117W	29	0	82	1158.0
YER118C	12	0	70	24.1
YER119C	15	0	20	1.22
YER120W	10	0	76	158.0
YER119C-A	4	0	0	1.43
YER121W	2	0	9	1.34
YER122C	14	0	60	77.9
YER123W	12	0	54	37.7
YER124C	11	0	24	21.3
YER125W	27	1	218	35.1
YER126C	29	1	67	435.0
YER127W	11	1	36	27.7
YER128W	10	0	18	30.2
YER129W	10	0	54	7.6
YER130C	10	0	18	0.089
YER131W	28	0	44	4094.0
YER132C	10	0	25	15.8
YER133W	25	1	156	443.0
YER133W-A	1	0	0	0.0
YER134C	11	0	15	135.0
YER135C	1	0	0	1.59
YER136W	28	1	40	303.0
YER137W-A	1	0	0	0.0
YER137C	6	0	7	2.9
YER138W-A	5	0	2	0.0
YER139C	11	0	43	53.9
YER140W	11	0	18	2.54
YER141W	28	0	32	70.1
YER142C	14	0	41	5.23
YER143W	13	0	45	61.1
YER144C	10	0	29	4.41
YER145C	14	0	36	111.0
YER146W	11	1	55	9.28
YER145C-A	2	0	0	0.0
YER147C	11	1	23	11.3
YER148W	25	1	231	49.4
YER147C-A	2	0	0	0.171
YER148W-A	0	0	0	0.0
YER149C	10	0	52	62.8
YER150W	7	0	18	5.35
YER151C	11	0	130	128.0
YER152W-A	1	0	0	0.364
YER152C	15	0	12	17.5
YER153C	6	0	33	5.57
YER154W	23	0	61	84.4
YER155C	11	0	108	42.6
YER156C	29	0	19	138.0
YER157W	12	1	36	44.9
YER158C	7	0	15	6.33
YER158W-A	1	0	0	0.0
YER159C	10	1	39	77.9
YER161C	11	0	65	31.1
YER162C	14	0	68	19.6
YER163C	28	0	15	17.9
YER164W	21	0	104	48.6
YER165W	24	1	166	2652.0
YER166W	26	0	54	21.0
YER165C-A	2	0	0	0.131
YER167W	6	0	51	2.27
YER168C	16	1	23	126.0
YER169W	11	0	36	25.9
YER170W	25	0	17	9.17
YER171W	28	1	63	123.0
YER172C	27	1	80	33.9
YER173W	11	0	121	7.26
YER172C-A	0	0	0	0.058
YER174C	27	0	38	62.4
YER175C	12	0	10	23.7
YER175W-A	2	0	4	0.0
YER176W	10	0	19	23.4
YER177W	27	0	155	2057.0
YER178W	28	0	76	898.0
YER179W	24	0	76	1.78
YER180C	6	0	11	1.52
YER180C-A	6	0	9	2.51
YER181C	8	0	0	1.38
YER182W	11	0	24	25.2
YER183C	28	0	21	9.87
YER184C	10	0	17	1.59
YER185W	12	0	10	4.63
YER186C	4	0	10	1.39
YER187W	6	0	9	5.97
YER188W	4	0	0	1.64
YER188C-A	4	0	4	0.0
YER189W	3	0	6	1.37
YER190W	10	0	8	1.37
YER190C-A	0	0	0	0.508
YER190C-B	0	0	2	0.006
YFL068W	3	0	6	0.0
YFL067W	9	0	4	1.46
YFL066C	10	0	6	1.72
YFL065C	10	0	5	1.68
YFL064C	10	0	6	1.66
YFL063W	4	0	0	1.33
YFL062W	6	0	12	2.07
YFL061W	10	0	8	1.5
YFL060C	16	0	10	3.0
YFL059W	16	0	12	2.8
YFL058W	13	0	7	2.48
YFL055W	13	0	15	1.51
YFL054C	21	0	25	0.137
YFL053W	10	0	10	1.5
YFL052W	10	0	14	1.55
YFL051C	7	0	9	1.33
YFL050C	11	0	19	19.0
YFL049W	11	0	44	29.6
YFL048C	10	0	38	87.9
YFL047W	14	0	29	32.9
YFL046W	16	0	21	2.3
YFL045C	29	1	44	537.0
YFL044C	28	0	31	25.0
YFL042C	10	0	19	5.09
YFL041W-A	9	0	5	0.307
YFL041W	11	0	24	64.3
YFL040W	11	0	16	1.35
YFL039C	27	1	288	1573.0
YFL038C	28	1	125	76.7
YFL037W	29	1	99	117.0
YFL036W	16	0	65	148.0
YFL034C-B	12	0	32	27.4
YFL034C-A	10	0	28	712.0
YFL034W	11	0	21	10.2
YFL033C	10	0	69	1.93
YFL032W	4	0	0	1.46
YFL031W	7	0	89	62.4
YFL031C-A	0	0	0	0.941
YFL030W	27	0	21	21.8
YFL029C	11	1	46	21.7
YFL028C	16	0	19	64.6
YFL027C	11	0	16	6.3
YFL026W	10	0	91	57.7
YFL025C	14	0	40	0.419
YFL024C	11	1	53	10.6
YFL023W	10	0	47	26.0
YFL022C	29	1	36	202.0
YFL021W	10	0	61	20.4
YFL021C-A	3	0	0	0.3
YFL020C	5	0	11	1.51
YFL019C	2	0	0	1.32
YFL018C	29	0	67	713.0
YFL017W-A	10	0	28	28.7
YFL017C	26	1	19	72.8
YFL016C	27	0	57	142.0
YFL015W-A	1	0	0	0.526
YFL015C	3	0	0	1.42
YFL014W	10	0	40	401.0
YFL013W-A	1	0	0	1.64
YFL012W-A	4	0	0	0.065
YFL013C	11	0	58	26.0
YFL012W	4	0	5	1.47
YFL011W	12	0	20	5.41
YFL010W-A	3	0	9	1.26
YFL010C	9	0	23	58.2
YFL009W	11	1	112	1.93
YFL008W	29	1	71	77.6
YFL007W	13	0	51	29.0
YFL005W	28	1	137	169.0
YFL004W	14	0	31	369.0
YFL003C	24	0	39	1.75
YFL002C	28	1	42	54.8
YFL001W	25	0	45	59.4
YFR001W	11	0	60	48.5
YFR002W	29	1	65	196.0
YFR003C	11	1	30	9.6
YFR004W	29	1	127	248.0
YFR005C	11	1	21	5.74
YFR006W	13	0	13	62.5
YFR007W	14	0	14	3.74
YFR008W	11	0	28	6.97
YFR009W	28	0	47	285.0
YFR009W-A	0	0	0	0.127
YFR010W	29	0	100	176.0
YFR010W-A	0	0	0	0.031
YFR011C	11	0	29	96.5
YFR012W	10	0	14	1.48
YFR012W-A	4	0	2	1.22
YFR013W	11	0	36	22.8
YFR014C	21	0	31	21.7
YFR015C	25	0	34	82.1
YFR016C	10	0	20	91.2
YFR017C	6	0	19	15.4
YFR018C	20	0	12	28.1
YFR019W	11	0	70	4.04
YFR020W	3	0	4	1.52
YFR021W	27	0	52	19.0
YFR022W	11	0	22	1.48
YFR023W	11	0	12	6.73
YFR024C-A	24	0	49	72.4
YFR025C	14	0	12	58.9
YFR026C	3	0	7	6.63
YFR027W	11	1	65	2.28
YFR028C	14	1	176	72.5
YFR029W	11	1	26	1.19
YFR030W	14	0	28	86.5
YFR031C	28	1	51	33.1
YFR031C-A	27	0	85	647.0
YFR032C	7	0	10	1.35
YFR032C-A	10	0	38	939.0
YFR032C-B	4	0	5	0.0
YFR033C	11	0	44	107.0
YFR034C	9	0	109	0.758
YFR034W-A	3	0	0	0.0
YFR035C	3	0	8	1.31
YFR036W	6	0	48	2.16
YFR036W-A	0	0	0	0.0
YFR037C	11	1	79	165.0
YFR038W	17	0	23	13.7
YFR039C	6	0	12	30.9
YFR040W	11	0	54	64.1
YFR041C	11	0	25	16.6
YFR042W	10	1	13	0.099
YFR043C	11	0	18	1.46
YFR044C	27	0	30	425.0
YFR045W	11	0	20	3.43
YFR046C	5	0	27	14.4
YFR047C	22	0	21	43.6
YFR048W	13	0	26	17.2
YFR049W	11	0	24	118.0
YFR050C	28	1	59	253.0
YFR051C	15	1	57	238.0
YFR052W	27	1	94	356.0
YFR052C-A	3	0	0	0.102
YFR053C	27	0	47	452.0
YFR054C	2	0	0	3.41
YFR055W	10	0	19	19.2
YFR056C	2	0	0	1.25
YFR057W	10	0	7	1.64
YGL263W	6	0	14	1.72
YGL262W	10	0	9	1.55
YGL261C	5	0	13	1.39
YGL260W	4	0	5	2.37
YGL259W	9	0	8	1.25
YGL258W-A	9	0	4	2.35
YGL258W	10	0	12	1.52
YGL257C	9	0	14	9.28
YGL256W	11	0	27	10.2
YGL255W	11	0	36	71.9
YGL254W	10	0	27	17.0
YGL253W	27	0	87	3086.0
YGL252C	13	0	76	69.8
YGL251C	12	0	23	1.55
YGL250W	11	0	23	15.2
YGL249W	5	0	23	1.88
YGL248W	14	0	22	11.5
YGL247W	10	1	14	7.18
YGL246C	27	0	38	74.6
YGL245W	25	1	61	960.0
YGL244W	14	0	115	111.0
YGL243W	10	0	15	1.76
YGL242C	12	0	17	11.6
YGL241W	13	0	42	26.0
YGL240W	11	0	64	11.3
YGL238W	28	1	39	467.0
YGL239C	4	1	0	1.74
YGL237C	10	0	40	4.16
YGL235W	0	0	11	1.47
YGL236C	27	0	27	7.87
YGL234W	29	0	39	588.0
YGL233W	27	1	88	48.5
YGL232W	13	0	25	48.2
YGL231C	12	0	27	73.3
YGL230C	4	0	8	2.33
YGL229C	10	0	21	11.6
YGL228W	10	0	18	334.0
YGL227W	11	0	33	17.5
YGL226C-A	6	0	34	33.4
YGL226W	10	0	20	10.1
YGL225W	15	1	27	356.0
YGL224C	16	0	13	5.9
YGL223C	6	0	24	29.1
YGL222C	6	0	24	14.3
YGL221C	26	0	20	90.5
YGL220W	11	0	23	76.6
YGL218W	1	0	0	1.52
YGL219C	11	0	52	5.25
YGL216W	11	0	58	15.4
YGL217C	0	0	0	1.13
YGL215W	10	0	26	1.83
YGL214W	1	0	0	1.46
YGL213C	11	0	56	35.3
YGL212W	11	0	94	31.4
YGL211W	21	0	44	31.1
YGL210W	21	0	65	71.6
YGL209W	10	0	37	13.0
YGL208W	22	0	58	7.55
YGL207W	26	1	146	292.0
YGL206C	28	0	109	630.0
YGL205W	12	0	20	5.33
YGL204C	5	0	3	1.44
YGL203C	13	0	27	110.0
YGL202W	12	0	39	647.0
YGL201C	19	1	101	130.0
YGL200C	25	0	51	410.0
YGL198W	10	0	18	1.98
YGL199C	0	0	0	5.04
YGL197W	10	0	48	9.34
YGL196W	14	0	18	21.6
YGL195W	29	0	82	281.0
YGL194C-A	5	0	3	0.125
YGL194C	15	0	70	43.5
YGL193C	4	0	5	1.28
YGL192W	11	0	17	1.86
YGL191W	10	0	30	14.9
YGL190C	26	0	105	85.5
YGL189C	28	0	44	1462.0
YGL188C-A	2	0	6	0.0
YGL188C	4	0	0	1.37
YGL187C	14	0	48	203.0
YGL186C	10	0	14	9.73
YGL185C	10	0	12	11.7
YGL184C	16	0	14	3.52
YGL183C	11	0	16	1.71
YGL182C	2	0	0	1.87
YGL181W	10	0	44	28.5
YGL180W	13	0	97	10.7
YGL179C	10	0	33	0.343
YGL178W	11	0	46	25.7
YGL177W	0	0	0	0.0
YGL176C	6	0	8	0.018
YGL175C	9	0	96	8.81
YGL174W	11	0	43	8.72
YGL173C	27	0	177	328.0
YGL172W	12	1	68	79.4
YGL171W	26	1	40	20.0
YGL170C	4	0	14	1.4
YGL169W	14	1	19	17.7
YGL168W	3	0	34	1.52
YGL167C	27	0	103	254.0
YGL166W	10	0	31	15.2
YGL165C	2	0	0	1.57
YGL164C	11	0	11	37.7
YGL163C	28	0	126	2.61
YGL162W	7	0	21	9.58
YGL161C	7	0	29	9.77
YGL160W	11	0	19	2.53
YGL159W	10	0	10	12.9
YGL158W	10	0	27	1.63
YGL157W	15	0	20	148.0
YGL156W	21	0	29	21.6
YGL155W	11	1	25	32.7
YGL154C	10	0	18	6.16
YGL153W	14	0	66	50.9
YGL152C	1	0	0	1.41
YGL151W	11	0	64	37.3
YGL149W	4	0	0	1.59
YGL150C	11	1	76	70.7
YGL148W	16	0	44	301.0
YGL147C	28	0	70	2332.0
YGL146C	6	0	12	1.39
YGL145W	11	1	29	61.3
YGL144C	11	0	16	2.26
YGL143C	29	0	29	9.55
YGL142C	14	1	17	1.71
YGL141W	11	0	27	24.8
YGL140C	11	0	9	17.3
YGL139W	11	0	19	7.9
YGL138C	7	0	7	1.49
YGL137W	28	1	76	1035.0
YGL136C	25	0	20	1.71
YGL135W	29	0	72	3626.0
YGL134W	9	0	22	3.74
YGL133W	11	0	57	28.1
YGL132W	1	0	0	0.083
YGL131C	11	0	22	1.95
YGL130W	14	1	54	19.5
YGL129C	11	0	29	69.3
YGL128C	11	1	22	5.97
YGL127C	11	0	69	17.6
YGL126W	11	0	28	14.2
YGL125W	27	0	24	74.9
YGL124C	25	0	49	4.97
YGL123W	29	1	74	1097.0
YGL123C-A	0	0	0	0.224
YGL122C	11	1	76	207.0
YGL121C	5	0	18	1.18
YGL120C	29	1	93	242.0
YGL119W	25	0	32	20.6
YGL118C	3	0	0	1.67
YGL117W	4	0	10	10.9
YGL116W	27	1	104	4.32
YGL115W	19	0	135	182.0
YGL114W	13	0	14	1.54
YGL113W	11	1	50	3.08
YGL112C	25	1	115	77.9
YGL111W	11	1	59	60.9
YGL110C	11	0	25	51.7
YGL109W	2	0	0	0.002
YGL108C	4	0	14	27.6
YGL107C	11	0	26	70.8
YGL106W	23	0	52	48.3
YGL105W	11	0	61	1016.0
YGL104C	27	0	28	1.68
YGL103W	29	1	62	2673.0
YGL102C	0	1	0	1.43
YGL101W	10	0	14	38.3
YGL100W	25	0	53	13.7
YGL099W	29	1	68	195.0
YGL098W	11	1	25	17.2
YGL097W	26	1	50	232.0
YGL096W	9	0	21	1.55
YGL095C	28	0	47	62.7
YGL094C	26	0	41	18.2
YGL093W	11	1	51	5.74
YGL092W	11	1	84	104.0
YGL091C	28	1	28	24.6
YGL090W	6	0	42	8.3
YGL089C	10	0	15	1.61
YGL088W	7	0	0	1.63
YGL087C	25	0	97	60.0
YGL086W	14	0	98	33.0
YGL085W	13	0	11	7.03
YGL084C	16	0	60	18.4
YGL083W	16	0	17	24.1
YGL082W	21	0	18	97.7
YGL081W	6	0	21	1.51
YGL080W	29	0	24	63.3
YGL079W	11	0	19	13.5
YGL078C	15	0	51	380.0
YGL077C	13	0	28	69.1
YGL076C	29	0	70	4341.0
YGL075C	7	1	42	9.16
YGL073W	10	1	65	6.01
YGL074C	2	1	0	1.55
YGL072C	2	0	0	1.67
YGL071W	7	0	77	21.7
YGL070C	26	0	98	95.0
YGL068W	27	1	42	151.0
YGL069C	0	1	0	2.53
YGL067W	23	0	15	18.6
YGL066W	10	0	100	36.2
YGL065C	29	1	17	31.4
YGL064C	13	0	30	8.97
YGL063W	10	0	15	0.028
YGL063C-A	0	0	0	0.392
YGL062W	26	0	35	239.0
YGL061C	6	1	47	37.1
YGL060W	8	0	25	37.8
YGL059W	13	0	27	8.82
YGL058W	24	0	189	51.4
YGL057C	4	0	19	4.72
YGL056C	12	0	22	178.0
YGL055W	19	1	53	87.3
YGL054C	24	0	51	128.0
YGL053W	6	0	16	15.1
YGL052W	3	0	0	1.45
YGL051W	6	0	17	1.54
YGL050W	21	0	15	31.8
YGL049C	10	0	72	89.3
YGL048C	29	1	140	238.0
YGL047W	11	1	24	22.3
YGL045W	11	0	49	12.8
YGL044C	13	1	75	43.6
YGL043W	23	0	130	205.0
YGL042C	2	0	0	1.24
YGL041W-A	10	0	5	6.98
YGL041C-B	3	0	4	0.0
YGL041C	6	0	0	1.49
YGL040C	28	1	25	193.0
YGL039W	15	0	21	32.0
YGL038C	11	0	30	81.3
YGL037C	17	0	41	159.0
YGL036W	11	0	14	8.67
YGL035C	10	0	112	15.4
YGL034C	4	0	0	1.49
YGL033W	10	0	29	1.38
YGL032C	6	0	15	8.33
YGL031C	29	0	68	3414.0
YGL030W	29	1	65	1537.0
YGL029W	10	0	32	61.3
YGL028C	10	0	21	169.0
YGL027C	14	0	39	70.6
YGL026C	16	0	34	795.0
YGL024W	4	0	0	0.059
YGL025C	5	0	81	9.53
YGL023C	11	0	37	12.9
YGL022W	26	1	48	63.8
YGL021W	11	0	18	18.7
YGL020C	11	0	54	69.9
YGL019W	14	0	99	98.5
YGL018C	13	1	26	23.3
YGL017W	11	0	18	18.6
YGL016W	10	0	40	84.4
YGL015C	4	0	13	1.4
YGL014W	11	0	46	60.7
YGL014C-A	0	0	0	0.0
YGL013C	10	0	69	13.9
YGL012W	13	0	31	50.3
YGL011C	29	1	70	371.0
YGL010W	15	0	12	8.17
YGL009C	16	0	44	1788.0
YGL008C	16	1	139	10216.0
YGL007C-A	4	0	4	0.0
YGL007W	4	0	0	1.46
YGL006W-A	2	0	3	0.0
YGL006W	23	0	43	15.4
YGL005C	11	0	37	14.8
YGL004C	10	0	33	23.5
YGL003C	28	0	126	1.37
YGL002W	27	0	20	5.36
YGL001C	26	1	35	145.0
YGR001C	28	0	17	112.0
YGR002C	14	1	58	26.8
YGR003W	11	0	21	4.56
YGR004W	9	0	23	3.97
YGR005C	12	1	53	10.3
YGR006W	10	0	40	1.73
YGR007W	11	0	19	51.9
YGR008C	11	0	15	125.0
YGR009C	12	1	82	7.0
YGR010W	20	0	26	23.6
YGR011W	1	0	0	0.141
YGR012W	16	0	21	68.6
YGR013W	11	1	38	12.5
YGR014W	10	0	46	34.9
YGR015C	10	0	12	2.22
YGR016W	6	0	12	1.62
YGR017W	10	0	23	54.0
YGR018C	0	0	3	1.63
YGR019W	26	0	24	66.3
YGR020C	27	0	47	160.0
YGR021W	28	0	18	27.7
YGR023W	10	0	26	1.86
YGR022C	0	0	0	1.46
YGR024C	28	1	27	19.2
YGR025W	4	0	0	1.27
YGR026W	10	0	15	92.3
YGR027C	11	0	42	2850.0
YGR028W	28	0	29	34.7
YGR029W	17	1	45	2.4
YGR030C	6	1	29	36.4
YGR031W	27	0	15	67.5
YGR031C-A	0	0	4	0.021
YGR032W	10	0	46	125.0
YGR033C	11	0	41	35.7
YGR034W	27	0	47	2919.0
YGR035C	5	0	14	1.28
YGR035W-A	4	0	3	0.0
YGR036C	25	0	20	20.3
YGR037C	23	0	32	407.0
YGR038W	25	0	40	37.1
YGR039W	4	0	0	1.14
YGR040W	26	0	82	64.9
YGR041W	6	0	25	6.91
YGR042W	10	0	15	2.09
YGR043C	10	0	19	31.7
YGR044C	9	0	30	3.63
YGR045C	3	0	0	1.39
YGR046W	11	1	25	4.41
YGR047C	12	1	60	10.4
YGR048W	27	1	63	82.1
YGR049W	6	0	16	54.3
YGR050C	3	0	3	1.58
YGR051C	4	0	0	1.32
YGR052W	11	0	18	4.43
YGR053C	9	0	8	2.8
YGR054W	28	0	48	73.0
YGR055W	12	0	38	89.7
YGR056W	11	0	63	6.21
YGR057C	11	0	26	6.06
YGR058W	10	0	24	14.3
YGR059W	11	0	21	2.42
YGR060W	17	1	26	726.0
YGR061C	14	0	35	748.0
YGR062C	11	0	20	5.51
YGR064W	2	0	0	1.14
YGR063C	11	0	109	73.7
YGR065C	10	1	14	22.5
YGR066C	10	0	12	1.51
YGR067C	10	0	18	1.43
YGR068W-A	0	0	0	0.0
YGR069W	2	0	0	1.48
YGR068C	11	0	22	19.5
YGR070W	10	0	30	1.72
YGR071C	10	0	22	9.46
YGR072W	7	0	53	21.0
YGR074W	11	1	52	36.0
YGR073C	2	1	0	0.075
YGR075C	11	1	34	27.9
YGR076C	11	0	22	41.5
YGR077C	11	0	32	7.95
YGR078C	28	0	71	142.0
YGR079W	6	0	10	1.47
YGR080W	27	0	27	49.7
YGR081C	11	0	43	52.5
YGR082W	12	1	69	109.0
YGR083C	13	1	37	114.0
YGR084C	11	0	26	145.0
YGR085C	27	0	47	1528.0
YGR086C	14	0	93	1081.0
YGR087C	13	0	17	71.8
YGR088W	10	0	33	34.4
YGR089W	10	0	29	11.6
YGR090W	27	1	67	152.0
YGR091W	10	1	33	27.9
YGR092W	14	0	105	44.3
YGR093W	14	0	12	27.6
YGR094W	28	1	44	808.0
YGR095C	10	1	43	150.0
YGR096W	29	0	16	1.62
YGR097W	11	0	48	28.6
YGR098C	11	1	62	2.23
YGR099W	10	1	34	12.7
YGR100W	14	0	20	25.2
YGR101W	11	0	27	2.14
YGR102C	11	0	18	9.01
YGR103W	29	1	105	168.0
YGR104C	11	0	85	9.63
YGR105W	11	0	29	29.1
YGR106C	11	0	24	256.0
YGR107W	4	0	0	1.55
YGR108W	10	0	55	3.76
YGR109C	10	0	47	1.78
YGR110W	15	0	17	0.047
YGR111W	11	0	14	15.7
YGR112W	14	0	38	34.2
YGR113W	11	1	86	31.9
YGR116W	28	1	92	191.0
YGR114C	3	1	0	1.7
YGR115C	0	1	0	0.0
YGR117C	11	0	10	19.8
YGR118W	28	0	69	1926.0
YGR119C	14	1	65	136.0
YGR120C	10	1	39	40.8
YGR121C	16	0	27	11.3
YGR121W-A	1	0	3	0.101
YGR122W	11	0	33	6.69
YGR122C-A	10	0	0	0.0
YGR123C	28	0	37	144.0
YGR124W	14	0	30	1363.0
YGR125W	14	0	21	19.4
YGR126W	8	0	15	8.25
YGR127W	11	0	11	2.28
YGR128C	11	1	48	249.0
YGR129W	9	0	38	22.7
YGR130C	10	0	44	248.0
YGR131W	11	0	12	1.53
YGR132C	29	0	50	98.7
YGR133W	13	0	44	2.9
YGR134W	10	0	41	12.3
YGR135W	28	0	103	251.0
YGR136W	11	0	32	44.3
YGR137W	1	0	0	1.38
YGR138C	10	0	21	19.2
YGR139W	4	0	0	0.0
YGR140W	11	1	87	14.0
YGR141W	12	0	14	5.82
YGR142W	9	0	31	6.05
YGR143W	12	0	35	6.54
YGR144W	16	0	20	1.52
YGR145W	29	1	39	37.2
YGR146C	5	0	12	6.15
YGR146C-A	4	0	3	0.0
YGR147C	10	1	21	30.2
YGR148C	29	0	48	2704.0
YGR149W	16	0	13	2.89
YGR150C	11	0	25	44.1
YGR151C	0	0	0	4.95
YGR152C	21	0	53	37.8
YGR153W	4	0	9	1.59
YGR154C	10	0	15	2.02
YGR155W	25	0	55	1390.0
YGR156W	11	1	36	25.2
YGR157W	14	0	62	79.9
YGR158C	11	1	48	71.1
YGR160W	0	0	0	1.65
YGR159C	10	0	81	833.0
YGR161C	7	0	30	21.9
YGR161W-C	4	0	8	0.0
YGR162W	10	0	94	323.0
YGR163W	11	0	49	30.6
YGR164W	7	0	0	1.31
YGR165W	11	0	26	47.0
YGR166W	11	0	48	13.4
YGR167W	10	0	46	140.0
YGR168C	4	0	9	1.31
YGR169C	11	0	10	8.74
YGR169C-A	10	0	10	23.2
YGR170W	11	0	54	2.21
YGR171C	29	0	26	29.0
YGR172C	28	1	31	0.773
YGR173W	29	0	29	280.0
YGR174C	11	0	30	17.2
YGR174W-A	1	0	5	0.0
YGR175C	26	1	40	696.0
YGR176W	4	0	0	1.78
YGR177C	10	0	23	26.0
YGR178C	11	0	81	94.3
YGR179C	6	1	48	22.1
YGR180C	10	0	69	1657.0
YGR181W	11	0	36	29.4
YGR182C	3	0	0	11.7
YGR183C	8	0	30	72.2
YGR184C	11	0	82	20.8
YGR185C	27	1	37	872.0
YGR186W	12	1	65	32.9
YGR187C	27	0	32	209.0
YGR188C	15	0	96	4.64
YGR189C	10	0	25	214.0
YGR191W	13	1	22	85.5
YGR190C	2	1	0	1.66
YGR192C	27	0	95	13635.0
YGR193C	13	0	39	38.3
YGR194C	14	0	18	39.1
YGR195W	26	1	55	57.8
YGR196C	10	0	21	31.3
YGR197C	11	0	22	1.44
YGR198W	11	1	28	30.7
YGR199W	10	0	20	1.76
YGR200C	27	0	89	104.0
YGR201C	10	0	9	4.74
YGR202C	11	0	41	51.2
YGR203W	11	0	24	34.1
YGR204W	29	0	52	853.0
YGR204C-A	2	0	4	0.0
YGR205W	15	0	13	45.5
YGR206W	6	0	22	9.21
YGR207C	26	0	19	248.0
YGR208W	13	0	28	224.0
YGR209C	11	0	70	718.0
YGR210C	14	0	14	99.9
YGR211W	28	1	23	513.0
YGR212W	11	0	11	1.43
YGR213C	10	0	15	1.7
YGR214W	29	0	77	859.0
YGR215W	11	0	29	30.7
YGR216C	14	1	20	7.48
YGR217W	14	0	45	1.95
YGR218W	29	1	95	212.0
YGR219W	0	0	0	2.54
YGR220C	28	0	29	41.2
YGR221C	7	0	19	1.68
YGR222W	11	0	29	8.71
YGR223C	10	0	32	2.94
YGR224W	12	0	15	2.54
YGR225W	11	0	23	1.36
YGR226C	0	0	0	1.38
YGR227W	25	0	26	1.99
YGR228W	0	0	0	0.383
YGR229C	10	0	62	163.0
YGR230W	10	0	15	1.46
YGR231C	29	0	58	72.2
YGR232W	25	0	45	38.9
YGR233C	13	0	56	89.8
YGR234W	13	0	61	3315.0
YGR235C	11	0	25	61.3
YGR236C	6	0	11	2.04
YGR237C	11	0	29	20.9
YGR238C	10	0	36	3.75
YGR239C	6	0	26	2.86
YGR240C	18	0	79	1600.0
YGR240C-A	2	0	9	0.0
YGR242W	3	0	0	1.65
YGR241C	11	0	31	63.3
YGR243W	13	0	23	57.1
YGR244C	29	0	26	204.0
YGR245C	14	1	41	48.4
YGR246C	24	1	56	33.7
YGR247W	11	0	14	16.8
YGR248W	10	0	18	59.8
YGR249W	10	0	22	1.47
YGR250C	10	0	40	48.1
YGR251W	10	1	19	21.0
YGR252W	25	0	255	24.3
YGR253C	29	1	74	516.0
YGR254W	22	0	73	4967.0
YGR255C	28	0	34	89.3
YGR256W	28	0	16	39.6
YGR257C	28	0	24	76.9
YGR258C	11	0	55	7.96
YGR260W	12	0	28	48.8
YGR259C	0	0	0	0.0
YGR261C	11	0	44	75.3
YGR262C	28	0	34	32.5
YGR263C	7	0	20	2.12
YGR265W	3	1	0	1.5
YGR264C	27	1	48	969.0
YGR266W	12	0	26	44.8
YGR267C	27	1	27	53.6
YGR269W	4	0	0	15.3
YGR268C	10	0	23	7.6
YGR270W	10	0	75	12.9
YGR270C-A	0	0	0	0.0
YGR271W	28	0	31	8.94
YGR271C-A	11	0	26	87.0
YGR273C	10	0	6	0.208
YGR274C	12	1	91	19.9
YGR275W	6	0	46	32.0
YGR276C	15	0	30	8.05
YGR277C	11	1	16	43.6
YGR278W	23	1	22	31.3
YGR279C	11	0	38	194.0
YGR280C	10	1	22	88.1
YGR281W	14	0	49	45.6
YGR282C	12	0	47	424.0
YGR283C	9	0	21	35.8
YGR284C	27	0	38	74.6
YGR285C	29	0	80	1284.0
YGR286C	14	0	17	14.1
YGR287C	14	0	26	6.49
YGR288W	10	0	15	2.61
YGR290W	1	0	0	1.5
YGR289C	12	0	26	9.62
YGR291C	2	0	0	1.34
YGR292W	14	0	20	35.8
YGR294W	5	0	9	1.22
YGR293C	3	0	0	1.38
YGR295C	6	0	12	16.1
YGR296W	10	0	15	1.38
YGR296C-A	0	0	0	0.508
YGR296C-B	0	0	2	0.006
YHL050W-A	0	0	0	0.0
YHL050C	10	0	7	1.51
YHL049C	10	0	6	1.63
YHL048C-A	1	0	6	0.085
YHL048W	6	0	18	26.0
YHL046W-A	1	0	0	0.0
YHL047C	10	0	18	1.34
YHL046C	5	0	12	1.24
YHL045W	4	0	0	1.46
YHL044W	6	0	10	1.6
YHL043W	6	0	9	1.48
YHL042W	6	0	14	2.01
YHL041W	3	0	0	1.48
YHL040C	13	0	24	1.66
YHL039W	11	0	21	59.9
YHL038C	6	0	20	17.1
YHL037C	4	0	0	1.46
YHL036W	12	0	22	1.98
YHL035C	10	0	26	6.92
YHL034W-A	0	0	0	0.329
YHL034C	11	0	67	494.0
YHL033C	23	0	97	3415.0
YHL032C	26	0	22	20.7
YHL030W-A	1	0	0	0.06
