gene_name_1	orf_name_1	uniprot_ac_1	gene_name_2	orf_name_2	uniprot_ac_2	FILENAME	interface_area	IntraclashesGroup1	IntraclashesGroup2	Interaction Energy	StabilityGroup1	StabilityGroup2
CDC40	YDR364C	P40968	CEF1	YMR213W	Q03654	P40968-Q03654-EXP-6bk8.pdb1-M-0-S-0.pdb	730.591796875	39.6167	11.8322	-6.87756	145.295	77.1893
SYF2	YGR129W	P53277	CEF1	YMR213W	Q03654	P53277-Q03654-EXP-6j6g.pdb1-I-0-c-0.pdb	357.244628906	5.55403	52.0207	0.0144926	31.9759	215.156
ISY1	YJR050W	P21374	CWC2	YDL209C	Q12046	P21374-Q12046-EXP-5gmk.pdb1-H-0-R-0.pdb	263.104003906	16.1018	31.5877	-1.21835	65.4324	156.607
BUD31	YCR063W	P25337	CWC2	YDL209C	Q12046	P25337-Q12046-EXP-6j6g.pdb1-T-0-R-0.pdb	358.21582031199995	10.2154	24.198	-2.87724	70.024	115.125
PRP19	YLL036C	P32523	CWC2	YDL209C	Q12046	P32523-Q12046-EXP-5lj5.pdb1-v-0-M-0.pdb	133.593261719	77.4413	18.2409	1.74067	69.9647	96.7498
PRP8	YHR165C	P33334	CWC2	YDL209C	Q12046	P33334-Q12046-EXP-6j6g.pdb1-A-0-R-0.pdb	554.765136719					
ECM2	YBR065C	P38241	CWC2	YDL209C	Q12046	P38241-Q12046-EXP-6j6g.pdb1-Q-0-R-0.pdb	2192.22705078	31.2249	25.7228	-30.3515	140.29	129.836
SRM1	YGL097W	P21827	SRP1	YNL189W	Q02821	P21827-Q02821-EXP-5t94.pdb1-A-0-B-0.pdb	1850.99609375	41.639	22.6365	-28.4756	124.161	52.1489
NUP2	YLR335W	P32499	SRP1	YNL189W	Q02821	P32499-Q02821-EXP-2c1t.pdb2-D-0-B-0.pdb	1677.03588867	10.6086	22.6513	-33.4348	51.1042	-52.7246
CSE1	YGL238W	P33307	SRP1	YNL189W	Q02821	P33307-Q02821-EXP-1wa5.pdb1-C-0-B-0.pdb	2502.90820312	121.215	51.4844	-33.305	-91.637	-13.9586
ULP1	YPL020C	Q02724	SRP1	YNL189W	Q02821	Q02724-Q02821-EXP-5h2x.pdb1-B-0-A-0.pdb	1280.74121094	1.18119	22.4605	-25.3936	15.0014	-64.7259
POL2	YNL262W	P21951	DPB2	YPR175W	P24482	P21951-P24482-EXP-6hv8.pdb1-A-0-B-0.pdb	2110.45117188	121.416	53.5635	-17.7992	725.802	228.437
MCM3	YEL032W	P24279	DPB2	YPR175W	P24482	P24279-P24482-EXP-6hv9.pdb1-3-0-B-0.pdb	151.462890625	63.6947	55.3081	-0.0756269	338.347	232.606
POL2	YNL262W	P21951	DCC1	YCL016C	P25559	P21951-P25559-EXP-5oki.pdb1-A-0-G-0.pdb	589.000976562	39.5162	33.6373	-9.13565	-17.4104	120.073
POL2	YNL262W	P21951	MCM2	YBL023C	P29469	P21951-P29469-EXP-6hv9.pdb1-A-0-2-0.pdb	207.423828125	122.856	72.9717	-1.81764	693.139	368.169
MCM3	YEL032W	P24279	MCM2	YBL023C	P29469	P24279-P29469-EXP-6eyc.pdb1-3-0-2-0.pdb	91.056640625	51.3292	50.3681	0.332742	259.925	259.449
POL2	YNL262W	P21951	MCM5	YLR274W	P29496	P21951-P29496-EXP-6hv9.pdb1-A-0-5-0.pdb	201.880859375	121.385	110.401	-0.00891771	690.354	437.152
MCM3	YEL032W	P24279	MCM5	YLR274W	P29496	P24279-P29496-EXP-3jc6.pdb1-3-0-5-0.pdb	1450.64941406	74.5397	62.5378	-8.50296	224.139	163.941
DPB2	YPR175W	P24482	MCM5	YLR274W	P29496	P24482-P29496-EXP-6hv9.pdb1-B-0-5-0.pdb	246.181640625	51.4842	116.524	-3.69888	230.757	438.327
MCM2	YBL023C	P29469	MCM5	YLR274W	P29496	P29469-P29496-EXP-3jc6.pdb1-2-0-5-0.pdb	898.7563476560001	68.887	66.0677	-4.47971	211.321	166.583
SNF2	YOR290C	P22082	ARP9	YMR033W	Q05123	P22082-Q05123-EXP-4i6m.pdb1-C-0-B-0.pdb	929.091064453	4.34541	47.2705	-25.0266	16.0339	22.9939
STH1	YIL126W	P32597	ARP9	YMR033W	Q05123	P32597-Q05123-EXP-6kw3.pdb1-W-0-g-0.pdb	883.502197266	3.08417	28.2622	-12.1736	6.44146	58.3721
RTT102	YGR275W	P53330	ARP9	YMR033W	Q05123	P53330-Q05123-EXP-4i6m.pdb1-D-0-B-0.pdb	1592.07470703	6.60366	43.836	-36.2648	26.8313	21.6145
SNF2	YOR290C	P22082	ARP7	YPR034W	Q12406	P22082-Q12406-EXP-4i6m.pdb1-C-0-A-0.pdb	697.894775391	5.91849	42.5003	-12.3758	14.0169	11.5589
STH1	YIL126W	P32597	ARP7	YPR034W	Q12406	P32597-Q12406-EXP-6kw3.pdb1-W-0-f-0.pdb	618.9846191409999	3.63147	12.2503	-12.2158	6.10421	66.8078
RTT102	YGR275W	P53330	ARP7	YPR034W	Q12406	P53330-Q12406-EXP-4i6m.pdb1-D-0-A-0.pdb	502.282714844	6.72867	41.4747	-14.1215	23.2876	17.3334
ARP9	YMR033W	Q05123	ARP7	YPR034W	Q12406	Q05123-Q12406-EXP-4i6m.pdb1-B-0-A-0.pdb	1447.11132812	45.3591	44.4331	-23.2861	21.726	20.7208
PRE1	YER012W	P22141	PUP3	YER094C	P25451	P22141-P25451-EXP-1ryp.pdb1-Y-0-X-0.pdb	547.830566406	16.561	17.195	-11.2258	-13.8373	-10.4735
PRE9	YGR135W	P23638	PUP3	YER094C	P25451	P23638-P25451-EXP-1ryp.pdb1-Q-0-X-0.pdb	476.550292969	22.0873	17.0474	-9.38186	38.7393	-7.79404
PRE8	YML092C	P23639	PUP3	YER094C	P25451	P23639-P25451-EXP-1ryp.pdb1-B-0-J-0.pdb	505.1435546880001	19.238	14.6132	-9.72013	42.7169	-8.1677
PRE7	YBL041W	P23724	PUP3	YER094C	P25451	P23724-P25451-EXP-1ryp.pdb1-M-0-X-0.pdb	724.7299804689999	16.2198	17.2655	-9.87678	10.4557	-6.75724
PUP1	YOR157C	P25043	PUP3	YER094C	P25451	P25043-P25451-EXP-1ryp.pdb1-I-0-J-0.pdb	1541.80957031	19.6508	14.6751	-31.493	30.8259	-6.38568
PRE1	YER012W	P22141	PRE2	YPR103W	P30656	P22141-P30656-EXP-1ryp.pdb1-K-0-Z-0.pdb	775.5600585939999	18.5095	14.7396	-11.1369	-7.1227	-0.222606
PRE7	YBL041W	P23724	PRE2	YPR103W	P30656	P23724-P30656-EXP-1ryp.pdb1-1-0-Z-0.pdb	698.40234375	19.1116	14.9995	-12.3673	18.6903	-2.84795
PUP1	YOR157C	P25043	PRE2	YPR103W	P30656	P25043-P30656-EXP-6hwe.pdb1-V-0-K-0.pdb	89.1220703125	9.00975	9.45318	0.233821	13.1641	-19.4775
PUP3	YER094C	P25451	PRE2	YPR103W	P30656	P25451-P30656-EXP-1ryp.pdb1-X-0-L-0.pdb	947.352050781	18.3704	15.0184	-19.9825	-9.08115	5.60936
PRE1	YER012W	P22141	PRE6	YOL038W	P40303	P22141-P40303-EXP-1ryp.pdb1-K-0-D-0.pdb	384.789550781	18.5132	20.5633	-5.32112	-10.812	45.1254
PRE9	YGR135W	P23638	PRE6	YOL038W	P40303	P23638-P40303-EXP-1ryp.pdb1-Q-0-R-0.pdb	1541.56884766	20.2752	30.4882	-33.4146	46.9509	60.0301
PRE8	YML092C	P23639	PRE6	YOL038W	P40303	P23639-P40303-EXP-1ryp.pdb1-B-0-D-0.pdb	84.23095703119999	20.3717	21.7494	-0.402321	40.4724	49.0335
PRE2	YPR103W	P30656	PRE6	YOL038W	P40303	P30656-P40303-EXP-1ryp.pdb1-Z-0-R-0.pdb	290.428222656	15.605	29.8544	-5.36743	-2.53986	57.5136
PUP2	YGR253C	P32379	PRE6	YOL038W	P40303	P32379-P40303-EXP-1ryp.pdb1-E-0-D-0.pdb	1314.79785156	17.6991	22.0143	-23.1173	39.0929	50.9966
RPT1	YKL145W	P33299	PRE6	YOL038W	P40303	P33299-P40303-EXP-5mp9.pdb1-H-0-D-0.pdb	270.687988281	33.2176	21.675	-1.50018	241.094	90.5636
VMA4	YOR332W	P22203	VMA5	YKL080W	P31412	P22203-P31412-EXP-4efa.pdb1-E-0-C-0.pdb	530.990234375	11.9736	9.39694	-13.7961	22.8888	17.0909
VMA3	YEL027W	P25515	VMA5	YKL080W	P31412	P25515-P31412-EXP-3j9v.pdb1-V-0-O-0.pdb	402.9052734380001	10.1605	22.9324	-0.985393	102.743	84.1499
VMA4	YOR332W	P22203	VMA13	YPR036W	P41807	P22203-P41807-EXP-3j9t.pdb1-K-0-P-0.pdb	959.571777344	8.09842	32.6193	-12.413	75.5096	129.936
VPH1	YOR270C	P32563	VMA13	YPR036W	P41807	P32563-P41807-EXP-5vox.pdb1-b-0-P-0.pdb	91.8154296875	355.768	295.454	-11.5914	553.935	326.723
STV1	YMR054W	P37296	VMA13	YPR036W	P41807	P37296-P41807-EXP-6o7v.pdb1-a-0-P-0.pdb	182.370117188	105.55	141.626	-12.5646	207.551	210.796
VMA4	YOR332W	P22203	VMA10	YHR039C-A	P48836	P22203-P48836-EXP-4efa.pdb1-E-0-G-0.pdb	2396.88427734	10.7554	3.01064	-75.7945	30.9865	31.3398
VMA5	YKL080W	P31412	VMA10	YHR039C-A	P48836	P31412-P48836-EXP-4efa.pdb1-C-0-G-0.pdb	327.985839844	9.41515	2.87015	-9.69067	17.7198	23.4608
VPH1	YOR270C	P32563	VMA10	YHR039C-A	P48836	P32563-P48836-EXP-5vox.pdb1-b-0-L-0.pdb	75.3918457031	363.384	8.05145	-3.37284	557.532	65.07
STV1	YMR054W	P37296	VMA10	YHR039C-A	P48836	P37296-P48836-EXP-6o7v.pdb1-a-0-L-0.pdb	96.0422363281	100.865	3.83566	-2.10525	203.409	83.1013
VMA13	YPR036W	P41807	VMA10	YHR039C-A	P48836	P41807-P48836-EXP-3j9t.pdb1-P-0-L-0.pdb	99.9311523438	34.6504	3.68367	-2.75661	131.9	85.0583
DBF2	YGR092W	P22204	MOB1	YIL106W	P40484	P22204-P40484-EXP-5ncn.pdb1-B-0-A-0.pdb	1307.83520508	5.08189	11.8229	-37.0589	32.3636	23.3553
SLY1	YDR189W	P22213	SED5	YLR026C	Q01590	P22213-Q01590-EXP-1mqs.pdb1-A-0-B-0.pdb	1014.18261719	122.046	2.90498	-19.7117	261.273	27.4587
SEC24	YIL109C	P40482	SED5	YLR026C	Q01590	P40482-Q01590-EXP-1pd0.pdb1-A-0-B-0.pdb	624.906921387	88.4379	1.14186	-10.7183	-32.7701	6.90642
RAD53	YPL153C	P22216	ASF1	YJL115W	P32447	P22216-P32447-EXP-2ygv.pdb1-E-0-A-0.pdb	568.70300293	0.213042	3.8546	-11.3482	19.9506	14.3064
RAD53	YPL153C	P22216	PIN4	YBL051C	P34217	P22216-P34217-EXP-pdb2a0t.ent-A-0-B-0.pdb	599.2237548830001	56.5135	2.05677	-0.536334	105.379	13.1315
RAD53	YPL153C	P22216	DUN1	YDL101C	P39009	P22216-P39009-EXP-pdb2jql.ent-B-0-A-0.pdb	1002.90600586	1.56984	35.5092	5.28074	10.0443	126.931
VPS15	YBR097W	P22219	VPS34	YLR240W	P22543	P22219-P22543-EXP-5dfz.pdb1-B-0-C-0.pdb	1296.56835938					
VPS15	YBR097W	P22219	VPS30	YPL120W	Q02948	P22219-Q02948-EXP-5dfz.pdb1-B-0-D-0.pdb	275.124023438	618.066	87.649	-11.1317	1073.51	140.576
VPS15	YBR097W	P22219	VPS38	YLR360W	Q05919	P22219-Q05919-EXP-5dfz.pdb1-B-0-A-0.pdb	703.595703125	625.875	217.447	8.83752	1080.02	317.528
VPS30	YPL120W	Q02948	VPS38	YLR360W	Q05919	Q02948-Q05919-EXP-5dfz.pdb1-D-0-A-0.pdb	816.163085938	130.54	187.227	-47.5754	186.189	300.127
SEC15	YGL233W	P22224	SEC8	YPR055W	P32855	P22224-P32855-EXP-5yfp.pdb1-F-0-D-0.pdb	205.470703125	701.916	1038.43	27.9777	1236.36	1814.43
SEC6	YIL068C	P32844	SEC8	YPR055W	P32855	P32844-P32855-EXP-5yfp.pdb1-C-0-D-0.pdb	1445.59960938	1177.67	1125.26	69.4332	1722.68	1925.75
SEC15	YGL233W	P22224	SEC10	YLR166C	Q06245	P22224-Q06245-EXP-5yfp.pdb1-F-0-E-0.pdb	1415.52539062	725.356	1494.84	86.5741	1273.82	2102.93
SEC8	YPR055W	P32855	SEC10	YLR166C	Q06245	P32855-Q06245-EXP-5yfp.pdb1-D-0-E-0.pdb	744.4140625	1037.91	1467.17	14.3917	1806.81	2051.88
EXO84	YBR102C	P38261	SEC10	YLR166C	Q06245	P38261-Q06245-EXP-5yfp.pdb1-H-0-E-0.pdb	348.90917968800005	201.307	1441.03	-5.8609	509.714	2030.52
RET1	YOR207C	P22276	RPC53	YDL150W	P25441	P22276-P25441-EXP-6tut.pdb1-B-0-N-0.pdb	1020.29785156	75.4436	5.32119	-7.12442	493.544	81.2431
RET1	YOR207C	P22276	RPC37	YKR025W	P36121	P22276-P36121-EXP-6tut.pdb1-B-0-M-0.pdb	933.193847656	70.7034	6.00489	-13.1577	482.984	121.708
RPC53	YDL150W	P25441	RPC37	YKR025W	P36121	P25441-P36121-EXP-6tut.pdb1-N-0-M-0.pdb	2532.21630859	5.66669	5.97159	-43.3117	87.9133	127.581
RPC34	YNR003C	P32910	RPC37	YKR025W	P36121	P32910-P36121-EXP-6f40.pdb1-P-0-M-0.pdb	392.817382812	19.1457	12.3028	-2.72698	202.451	145.868
RFA1	YAR007C	P22336	RFA2	YNL312W	P26754	P22336-P26754-EXP-6i52.pdb1-C-0-B-0.pdb	814.169921875	24.1165	19.9535	-9.97096	124.331	124.694
RFA1	YAR007C	P22336	RFA3	YJL173C	P26755	P22336-P26755-EXP-6i52.pdb1-C-0-A-0.pdb	340.173339844	23.6863	11.1483	-6.85737	123.022	76.1586
RFA2	YNL312W	P26754	RFA3	YJL173C	P26755	P26754-P26755-EXP-6i52.pdb1-B-0-A-0.pdb	987.482910156	19.4477	13.1027	-10.9172	120.413	79.7947
TRX2	YGR209C	P22803	AHP1	YLR109W	P38013	P22803-P38013-EXP-4dss.pdb1-B-0-A-0.pdb	173.580078125	3.70805	8.8135	-2.14257	-12.2604	-11.1563
TRX2	YGR209C	P22803	MXR1	YER042W	P40029	P22803-P40029-EXP-3pin.pdb1-A-0-B-0.pdb	466.477539062	2.95961	7.81218	-13.8382	-0.744204	-12.9274
HYP2	YEL034W	P23301	KAP122	YGL016W	P32767	P23301-P32767-EXP-6q84.pdb1-C-0-A-0.pdb	891.1254882810001	5.64503	80.6045	-8.10121	29.7745	-24.5761
SPT6	YGR116W	P23615	SPN1	YPR133C	Q06505	P23615-Q06505-EXP-3oak.pdb2-C-0-B-0.pdb	889.810180664	0.339945	8.6618	-22.8511	13.1978	-22.3326
PRE9	YGR135W	P23638	PUP2	YGR253C	P32379	P23638-P32379-EXP-1ryp.pdb1-C-0-E-0.pdb	126.704589844	20.2946	16.5256	0.211179	36.4744	37.7975
PRE8	YML092C	P23639	PUP2	YGR253C	P32379	P23639-P32379-EXP-5mp9.pdb1-b-0-e-0.pdb	125.295898438	15.5454	15.1803	-0.380961	112.108	120.904
PRE7	YBL041W	P23724	PUP2	YGR253C	P32379	P23724-P32379-EXP-1ryp.pdb1-1-0-S-0.pdb	524.587402344	18.8585	20.5777	-14.0359	19.5219	52.2955
PRE2	YPR103W	P30656	PUP2	YGR253C	P32379	P30656-P32379-EXP-1ryp.pdb1-Z-0-S-0.pdb	387.583496094	16.1073	19.5805	-7.46205	-1.46426	53.2937
PRE9	YGR135W	P23638	RPT2	YDL007W	P40327	P23638-P40327-EXP-5mp9.pdb1-C-0-I-0.pdb	592.162109375	19.9194	24.3458	-4.34356	118.659	220.409
RPT3	YDR394W	P33298	RPT2	YDL007W	P40327	P33298-P40327-EXP-5mp9.pdb1-K-0-I-0.pdb	105.551757812	33.3758	24.6688	-0.33721	234.195	218.916
RPT1	YKL145W	P33299	RPT2	YDL007W	P40327	P33299-P40327-EXP-5mp9.pdb1-H-0-I-0.pdb	4066.04492188	33.5819	25.6695	-55.3664	252.205	234.291
RPN1	YHR027C	P38764	RPT2	YDL007W	P40327	P38764-P40327-EXP-4cr2.pdb1-Z-0-I-0.pdb	824.510742188	201.734	54.6506	-6.2787	535.953	240.227
PRE6	YOL038W	P40303	RPT2	YDL007W	P40327	P40303-P40327-EXP-5mp9.pdb1-D-0-I-0.pdb	469.213378906	20.0991	23.7822	-6.81983	90.8804	216.534
PRE9	YGR135W	P23638	RPT6	YGL048C	Q01939	P23638-Q01939-EXP-6ef3.pdb1-C-0-J-0.pdb	413.830566406	30.738	77.4443	3.29969	205.269	417.314
PRE8	YML092C	P23639	RPT6	YGL048C	Q01939	P23639-Q01939-EXP-6ef3.pdb1-B-0-J-0.pdb	205.178222656	28.5535	51.5154	-1.92023	223.811	389.746
RPN2	YIL075C	P32565	RPT6	YGL048C	Q01939	P32565-Q01939-EXP-4cr2.pdb1-N-0-J-0.pdb	460.12109375	107.032	46.6882	-1.63687	323.546	238.091
RPT3	YDR394W	P33298	RPT6	YGL048C	Q01939	P33298-Q01939-EXP-5mp9.pdb1-K-0-J-0.pdb	2774.01953125	31.7446	22.2843	-43.8783	248.691	241.743
RPT1	YKL145W	P33299	RPT6	YGL048C	Q01939	P33299-Q01939-EXP-6ef3.pdb1-H-0-J-0.pdb	227.606445312	44.6397	54.8476	0.0381122	328.547	391.232
RPN3	YER021W	P40016	RPT6	YGL048C	Q01939	P40016-Q01939-EXP-4cr2.pdb1-S-0-J-0.pdb	193.239257812	46.6393	42.8375	-2.37166	191.726	232.539
RPT2	YDL007W	P40327	RPT6	YGL048C	Q01939	P40327-Q01939-EXP-5mp9.pdb1-I-0-J-0.pdb	2347.97167969	28.148	22.9826	-20.3798	233.414	249.227
PRE8	YML092C	P23639	RPN6	YDL097C	Q12377	P23639-Q12377-EXP-4cr2.pdb1-B-0-Q-0.pdb	864.389648438	21.649	56.9023	-9.66825	134.583	196.307
RPT3	YDR394W	P33298	RPN6	YDL097C	Q12377	P33298-Q12377-EXP-4cr2.pdb1-K-0-Q-0.pdb	205.107421875	49.9385	57.1959	-1.41657	235.617	194.341
RPN11	YFR004W	P43588	RPN6	YDL097C	Q12377	P43588-Q12377-EXP-3jck.pdb1-G-0-C-0.pdb	497.052734375	43.033	70.4219	-13.5027	161.703	213.238
RPT6	YGL048C	Q01939	RPN6	YDL097C	Q12377	Q01939-Q12377-EXP-4cr2.pdb1-J-0-Q-0.pdb	300.564453125	42.3567	55.1254	-3.52953	231.388	190.581
RPN7	YPR108W	Q06103	RPN6	YDL097C	Q12377	Q06103-Q12377-EXP-3jck.pdb1-D-0-C-0.pdb	1298.18066406	70.4371	70.8172	-28.6682	129.602	210.093
RPN8	YOR261C	Q08723	RPN6	YDL097C	Q12377	Q08723-Q12377-EXP-3jck.pdb1-E-0-C-0.pdb	514.53515625	30.329	71.2994	-11.0492	139.995	209.317
RPN5	YDL147W	Q12250	RPN6	YDL097C	Q12377	Q12250-Q12377-EXP-3jck.pdb1-B-0-C-0.pdb	492.423828125	87.6459	71.7324	-8.32089	218.998	213.79
TOM40	YMR203W	P23644	TOM6	YOR045W	P33448	P23644-P33448-EXP-6ucu.pdb1-I-0-L-0.pdb	826.955322266	26.0482	1.43233	-21.4063	136.039	8.00276
TOM40	YMR203W	P23644	TOM22	YNL131W	P49334	P23644-P49334-EXP-6ucu.pdb1-A-0-J-0.pdb	395.5771484380001	24.0732	2.11312	-14.3914	135.8	-3.42906
TOM6	YOR045W	P33448	TOM22	YNL131W	P49334	P33448-P49334-EXP-6ucv.pdb1-l-0-j-0.pdb	96.9349365234	0.911495	1.06183	-1.095	6.54322	-4.10918
TOM40	YMR203W	P23644	TOM7	YNL070W	P53507	P23644-P53507-EXP-6ucu.pdb1-A-0-E-0.pdb	1003.06591797	25.419	2.35741	-28.5541	135.782	19.258
TOM40	YMR203W	P23644	TOM5	YPR133W-A	P80967	P23644-P80967-EXP-6ucu.pdb1-I-0-K-0.pdb	827.875366211	24.1058	1.06394	-21.1741	139.329	0.641248
TOM22	YNL131W	P49334	TOM5	YPR133W-A	P80967	P49334-P80967-EXP-6ucv.pdb1-J-0-c-0.pdb	149.286621094	1.76893	0.630085	-3.00371	-2.08668	-1.40373
VMA16	YHR026W	P23968	VMA3	YEL027W	P25515	P23968-P25515-EXP-6o7u.pdb1-c-0-m-0.pdb	137.954589844	13.4426	5.18671	-4.35959	63.2495	40.2641
VMA16	YHR026W	P23968	VMA6	YLR447C	P32366	P23968-P32366-EXP-6o7u.pdb1-c-0-d-0.pdb	619.341308594	13.7932	22.1388	-13.3238	63.956	59.4986
VMA3	YEL027W	P25515	VMA6	YLR447C	P32366	P25515-P32366-EXP-6o7u.pdb1-g-0-d-0.pdb	268.662841797	6.32727	23.0794	-4.23369	17.5458	55.4259
VMA5	YKL080W	P31412	VMA6	YLR447C	P32366	P31412-P32366-EXP-6o7v.pdb1-O-0-d-0.pdb	141.448242188	67.7776	73.4808	0.355288	125.573	85.9613
VMA16	YHR026W	P23968	VMA11	YPL234C	P32842	P23968-P32842-EXP-6o7u.pdb1-c-0-o-0.pdb	1795.98779297	14.8559	6.01153	-55.9137	70.6028	31.2841
VMA3	YEL027W	P25515	VMA11	YPL234C	P32842	P25515-P32842-EXP-6o7u.pdb1-n-0-o-0.pdb	1799.89990234	8.95901	6.71757	-56.524	24.5107	32.5988
VMA6	YLR447C	P32366	VMA11	YPL234C	P32842	P32366-P32842-EXP-6o7u.pdb1-d-0-o-0.pdb	411.138183594	23.8457	5.19867	-6.20439	52.8399	26.2292
VMA16	YHR026W	P23968	VOA1	YGR106C	P53262	P23968-P53262-EXP-6o7u.pdb1-c-0-b-0.pdb	456.502441406	13.2987	1.34249	-7.95177	64.0341	24.5164
VMA3	YEL027W	P25515	VOA1	YGR106C	P53262	P25515-P53262-EXP-6o7u.pdb1-h-0-b-0.pdb	429.93359375	4.30434	1.36148	-10.8112	29.2004	25.2949
VMA6	YLR447C	P32366	VOA1	YGR106C	P53262	P32366-P53262-EXP-6o7u.pdb1-d-0-b-0.pdb	255.260253906	22.9832	2.61196	2.87173	57.4671	23.886
SSD1	YDR293C	P24276	CBK1	YNL161W	P53894	P24276-P53894-EXP-5ncl.pdb1-D-0-A-0.pdb	321.216552734	0.271018	66.5712	-7.44144	1.35821	269.778
MOB2	YFL034C-B	P43563	CBK1	YNL161W	P53894	P43563-P53894-EXP-5ncm.pdb1-A-0-B-0.pdb	2010.96582031	24.7283	6.57651	-51.8729	31.2934	29.4069
MCM3	YEL032W	P24279	MCM4	YPR019W	P30665	P24279-P30665-EXP-3jc5.pdb1-3-0-4-0.pdb	73.6015625	189.674	161.825	0.168566	528.013	513.846
MCM2	YBL023C	P29469	MCM4	YPR019W	P30665	P29469-P30665-EXP-pdb6u0m.ent-2-0-4-0.pdb	228.201171875	71.35	56.8614	0.394865	633.535	585.76
MCM3	YEL032W	P24279	PSF3	YOL146W	Q12146	P24279-Q12146-EXP-3jc6.pdb1-3-0-C-0.pdb	266.40625	71.6546	22.7184	-1.94264	221.979	71.045
MCM5	YLR274W	P29496	PSF3	YOL146W	Q12146	P29496-Q12146-EXP-3jc6.pdb1-5-0-C-0.pdb	307.811523438	64.4545	25.765	-2.01172	168.534	78.0159
PSF2	YJL072C	P40359	PSF3	YOL146W	Q12146	P40359-Q12146-EXP-3jc6.pdb1-B-0-C-0.pdb	1319.42675781	40.3466	25.7676	-26.2936	126.786	78.2688
SLD5	YDR489W	Q03406	PSF3	YOL146W	Q12146	Q03406-Q12146-EXP-3jc6.pdb1-D-0-C-0.pdb	218.151367188	50.9387	23.8781	0.582732	138.152	74.7391
DPB2	YPR175W	P24482	PSF1	YDR013W	Q12488	P24482-Q12488-EXP-6hv9.pdb1-B-0-C-0.pdb	646.635742188	62.3323	53.4039	-8.18079	241.633	120.701
MCM5	YLR274W	P29496	PSF1	YDR013W	Q12488	P29496-Q12488-EXP-3jc5.pdb1-5-0-A-0.pdb	291.786621094	223.728	75.4175	-5.03937	527.973	209.721
PSF2	YJL072C	P40359	PSF1	YDR013W	Q12488	P40359-Q12488-EXP-3jc6.pdb1-B-0-A-0.pdb	381.904785156	42.862	68.8691	-2.27906	124.859	201.142
SLD5	YDR489W	Q03406	PSF1	YDR013W	Q12488	Q03406-Q12488-EXP-3jc6.pdb1-D-0-A-0.pdb	1953.17138672	61.9222	72.9639	-25.9837	153.864	210.18
CDC45	YLR103C	Q08032	PSF1	YDR013W	Q12488	Q08032-Q12488-EXP-3jc6.pdb1-E-0-A-0.pdb	845.7612304689999	136.558	70.5125	-6.99056	380.67	205.385
PSF3	YOL146W	Q12146	PSF1	YDR013W	Q12488	Q12146-Q12488-EXP-3jc6.pdb1-C-0-A-0.pdb	1118.28173828	25.3539	67.7323	-25.1255	77.7275	202.838
RNA14	YMR061W	P25298	RNA15	YGL044C	P25299	P25298-P25299-EXP-2l9b.pdb1-B-0-A-0.pdb	2197.77075195	2.77782	10.4922	-62.404	27.9432	23.2338
BUD31	YCR063W	P25337	ECM2	YBR065C	P38241	P25337-P38241-EXP-6j6g.pdb1-T-0-Q-0.pdb	190.320800781	9.92555	27.0057	0.698624	67.6635	129.778
PRP45	YAL032C	P28004	ECM2	YBR065C	P38241	P28004-P38241-EXP-6j6g.pdb1-P-0-Q-0.pdb	1316.86425781	6.68981	27.7681	-24.3394	130.666	134.423
RRP43	YCR035C	P25359	MTR3	YGR158C	P48240	P25359-P48240-EXP-5jea.pdb1-C-0-F-0.pdb	1552.10253906	27.3613	19.78	-29.3042	22.634	15.8266
RRP4	YHR069C	P38792	MTR3	YGR158C	P48240	P38792-P48240-EXP-5c0w.pdb1-H-0-F-0.pdb	105.506835938	31.6204	20.6541	-0.975798	63.2737	49.7545
RRP43	YCR035C	P25359	RRP46	YGR095C	P53256	P25359-P53256-EXP-5jea.pdb1-C-0-D-0.pdb	1390.40917969	25.3243	15.6255	-31.0631	18.4335	-33.4223
MTR3	YGR158C	P48240	RRP46	YGR095C	P53256	P48240-P53256-EXP-5jea.pdb1-F-0-D-0.pdb	145.846679688	19.2768	14.2618	0.144102	13.0789	-38.5389
RRP43	YCR035C	P25359	CSL4	YNL232W	P53859	P25359-P53859-EXP-5jea.pdb1-C-0-I-0.pdb	1362.51904297	26.0865	18.4793	-24.0312	21.1501	76.4309
RRP4	YHR069C	P38792	CSL4	YNL232W	P53859	P38792-P53859-EXP-5jea.pdb1-H-0-I-0.pdb	258.966308594	19.5961	17.9983	-5.21067	34.6238	72.764
MTR3	YGR158C	P48240	CSL4	YNL232W	P53859	P48240-P53859-EXP-5jea.pdb1-F-0-I-0.pdb	1566.66259766	20.7519	20.0498	-21.542	17.5442	78.7713
RRP46	YGR095C	P53256	CSL4	YNL232W	P53859	P53256-P53859-EXP-5jea.pdb1-D-0-I-0.pdb	701.9838867189999	14.8768	18.2002	-4.61573	-35.6179	75.4596
RRP43	YCR035C	P25359	RRP45	YDR280W	Q05636	P25359-Q05636-EXP-5jea.pdb1-C-0-A-0.pdb	226.52490234400005	27.888	17.9776	-1.09416	17.4373	4.16693
RRP4	YHR069C	P38792	RRP45	YDR280W	Q05636	P38792-Q05636-EXP-5jea.pdb1-H-0-A-0.pdb	233.45263671900005	21.715	19.9517	-4.46419	30.4399	8.52398
SKI6	YGR195W	P46948	RRP45	YDR280W	Q05636	P46948-Q05636-EXP-5jea.pdb1-B-0-A-0.pdb	1832.52392578	19.4295	17.5444	-43.5527	16.3229	11.4908
